======================================================================
TREE BOB ANALYSIS: n=1..8
      ()((()())))(              bobw=7 kw=3 bob=8 k=4
      ()((()()))))              bobw=7 kw=3 bob=8 k=4
      ()((())()))(              bobw=7 kw=3 bob=8 k=4
      ()((())())))              bobw=7 kw=3 bob=8 k=4
      ()(()(())))(              bobw=9 kw=4 bob=9 k=4
      ()(()(()))))              bobw=9 kw=4 bob=9 k=4
      ()(()()()))(              bobw=9 kw=4 bob=9 k=4
      ()(()()())))              bobw=9 kw=4 bob=9 k=4
      ()(((()))))(              bobw=6 kw=3 bob=6 k=3
      ()(((()))))(              bobw=6 kw=3 bob=6 k=3
      ()((()())))(              bobw=7 kw=3 bob=8 k=4
      ()((()())))(              bobw=7 kw=3 bob=8 k=4
      ()((())()))(              bobw=7 kw=3 bob=8 k=4
      ()((())()))(              bobw=7 kw=3 bob=8 k=4
      ()(((())))))              bobw=6 kw=3 bob=6 k=3
      ()((()()))))              bobw=7 kw=3 bob=8 k=4
      ()((())())))              bobw=7 kw=3 bob=8 k=4
      ()(()(()))))              bobw=9 kw=4 bob=9 k=4
      ()(()()())))              bobw=9 kw=4 bob=9 k=4
      ()(()(())))(              bobw=9 kw=4 bob=9 k=4
      ()(()(())))(              bobw=9 kw=4 bob=9 k=4
      ()(()()()))(              bobw=9 kw=4 bob=9 k=4
      ()(()()()))(              bobw=9 kw=4 bob=9 k=4
      ()(((()))))               bobw=4 kw=2 bob=4 k=2
      ()((()())))               bobw=5 kw=3 bob=5 k=3
      ()((())()))               bobw=5 kw=3 bob=5 k=3
      ()(()(())))               bobw=6 kw=3 bob=6 k=3
      ()(()()()))               bobw=6 kw=3 bob=6 k=3
      ()(((())))))              bobw=6 kw=3 bob=6 k=3
      ()((()()))))              bobw=7 kw=3 bob=8 k=4
      ()((())())))              bobw=7 kw=3 bob=8 k=4
      ()(()(()))))              bobw=9 kw=4 bob=9 k=4
      ()(()()())))              bobw=9 kw=4 bob=9 k=4
      ()(((()))))(              bobw=6 kw=3 bob=6 k=3
      ()((()())))(              bobw=7 kw=3 bob=8 k=4
      ()((())()))(              bobw=7 kw=3 bob=8 k=4
      ()(()(())))(              bobw=9 kw=4 bob=9 k=4
      ()(()()()))(              bobw=9 kw=4 bob=9 k=4
      ()(((()))))               bobw=4 kw=2 bob=4 k=2
      ()((()())))               bobw=5 kw=3 bob=5 k=3
      ()((())()))               bobw=5 kw=3 bob=5 k=3
      ()(()(())))               bobw=6 kw=3 bob=6 k=3
      ()(()()()))               bobw=6 kw=3 bob=6 k=3
  (lc=2, m=3):  75 trees -> bobw∈5 kw∈3
    bobw values: [4, 5, 6, 7, 9]
      ()((()))()                bobw=5 kw=3 bob=5 k=3
      ()(()())()                bobw=6 kw=3 bob=7 k=4
      ()(())(())                bobw=6 kw=3 bob=6 k=3
      ()()((()))                bobw=4 kw=2 bob=7 k=3
      ()()(()())                bobw=5 kw=3 bob=8 k=4
      ()((()))())               bobw=5 kw=3 bob=5 k=3
      ()(()())())               bobw=6 kw=3 bob=7 k=4
      ()(())(()))               bobw=6 kw=3 bob=6 k=3
      ()()((())))               bobw=4 kw=2 bob=7 k=3
      ()()(()()))               bobw=5 kw=3 bob=8 k=4
      ()((()))()))              bobw=7 kw=3 bob=8 k=4
      ()(()())()))              bobw=9 kw=4 bob=11 k=5
      ()(())(())))              bobw=9 kw=4 bob=9 k=4
      ()()((()))))              bobw=6 kw=3 bob=10 k=4
      ()()(()())))              bobw=7 kw=3 bob=12 k=5
      ()((()))())(              bobw=7 kw=3 bob=8 k=4
      ()(()())())(              bobw=9 kw=4 bob=11 k=5
      ()(())(()))(              bobw=9 kw=4 bob=9 k=4
      ()()((())))(              bobw=6 kw=3 bob=10 k=4
      ()()(()()))(              bobw=7 kw=3 bob=12 k=5
      ()((()))())               bobw=5 kw=3 bob=5 k=3
      ()(()())())               bobw=6 kw=3 bob=7 k=4
      ()(())(()))               bobw=6 kw=3 bob=6 k=3
      ()()((())))               bobw=4 kw=2 bob=7 k=3
      ()()(()()))               bobw=5 kw=3 bob=8 k=4
      ()((()))()))              bobw=7 kw=3 bob=8 k=4
      ()(()())()))              bobw=9 kw=4 bob=11 k=5
      ()(())(())))              bobw=9 kw=4 bob=9 k=4
      ()()((()))))              bobw=6 kw=3 bob=10 k=4
      ()()(()())))              bobw=7 kw=3 bob=12 k=5
      ()((()))())(              bobw=7 kw=3 bob=8 k=4
      ()((()))()))              bobw=7 kw=3 bob=8 k=4
      ()(()())())(              bobw=9 kw=4 bob=11 k=5
      ()(()())()))              bobw=9 kw=4 bob=11 k=5
      ()(())(()))(              bobw=9 kw=4 bob=9 k=4
      ()(())(())))              bobw=9 kw=4 bob=9 k=4
      ()()((())))(              bobw=6 kw=3 bob=10 k=4
      ()()((()))))              bobw=6 kw=3 bob=10 k=4
      ()()(()()))(              bobw=7 kw=3 bob=12 k=5
      ()()(()())))              bobw=7 kw=3 bob=12 k=5
      ()((()))())(              bobw=7 kw=3 bob=8 k=4
      ()((()))())(              bobw=7 kw=3 bob=8 k=4
      ()((()))()))              bobw=7 kw=3 bob=8 k=4
      ()(()())()))              bobw=9 kw=4 bob=11 k=5
      ()(())(())))              bobw=9 kw=4 bob=9 k=4
      ()()((()))))              bobw=6 kw=3 bob=10 k=4
      ()()(()())))              bobw=7 kw=3 bob=12 k=5
      ()(()())())(              bobw=9 kw=4 bob=11 k=5
      ()(()())())(              bobw=9 kw=4 bob=11 k=5
      ()(())(()))(              bobw=9 kw=4 bob=9 k=4
      ()(())(()))(              bobw=9 kw=4 bob=9 k=4
      ()()((())))(              bobw=6 kw=3 bob=10 k=4
      ()()((())))(              bobw=6 kw=3 bob=10 k=4
      ()()(()()))(              bobw=7 kw=3 bob=12 k=5
      ()()(()()))(              bobw=7 kw=3 bob=12 k=5
      ()((()))())               bobw=5 kw=3 bob=5 k=3
      ()(()())())               bobw=6 kw=3 bob=7 k=4
      ()(())(()))               bobw=6 kw=3 bob=6 k=3
      ()()((())))               bobw=4 kw=2 bob=7 k=3
      ()()(()()))               bobw=5 kw=3 bob=8 k=4
      ()((()))()))              bobw=7 kw=3 bob=8 k=4
      ()(()())()))              bobw=9 kw=4 bob=11 k=5
      ()(())(())))              bobw=9 kw=4 bob=9 k=4
      ()()((()))))              bobw=6 kw=3 bob=10 k=4
      ()()(()())))              bobw=7 kw=3 bob=12 k=5
      ()((()))())(              bobw=7 kw=3 bob=8 k=4
      ()(()())())(              bobw=9 kw=4 bob=11 k=5
      ()(())(()))(              bobw=9 kw=4 bob=9 k=4
      ()()((())))(              bobw=6 kw=3 bob=10 k=4
      ()()(()()))(              bobw=7 kw=3 bob=12 k=5
      ()((()))())               bobw=5 kw=3 bob=5 k=3
      ()(()())())               bobw=6 kw=3 bob=7 k=4
      ()(())(()))               bobw=6 kw=3 bob=6 k=3
      ()()((())))               bobw=4 kw=2 bob=7 k=3
      ()()(()()))               bobw=5 kw=3 bob=8 k=4
  (lc=2, m=4):  45 trees -> bobw∈4 kw∈2
    bobw values: [5, 6, 7, 9]
      ()(())()()                bobw=6 kw=3 bob=7 k=4
      ()()(())()                bobw=5 kw=3 bob=8 k=4
      ()()()(())                bobw=6 kw=3 bob=9 k=4
      ()(())()())               bobw=6 kw=3 bob=7 k=4
      ()()(())())               bobw=5 kw=3 bob=8 k=4
      ()()()(()))               bobw=6 kw=3 bob=9 k=4
      ()(())()()))              bobw=9 kw=4 bob=11 k=5
      ()()(())()))              bobw=7 kw=3 bob=12 k=5
      ()()()(())))              bobw=9 kw=4 bob=13 k=5
      ()(())()())(              bobw=9 kw=4 bob=11 k=5
      ()()(())())(              bobw=7 kw=3 bob=12 k=5
      ()()()(()))(              bobw=9 kw=4 bob=13 k=5
      ()(())()())               bobw=6 kw=3 bob=7 k=4
      ()()(())())               bobw=5 kw=3 bob=8 k=4
      ()()()(()))               bobw=6 kw=3 bob=9 k=4
      ()(())()()))              bobw=9 kw=4 bob=11 k=5
      ()()(())()))              bobw=7 kw=3 bob=12 k=5
      ()()()(())))              bobw=9 kw=4 bob=13 k=5
      ()(())()())(              bobw=9 kw=4 bob=11 k=5
      ()(())()()))              bobw=9 kw=4 bob=11 k=5
      ()()(())())(              bobw=7 kw=3 bob=12 k=5
      ()()(())()))              bobw=7 kw=3 bob=12 k=5
      ()()()(()))(              bobw=9 kw=4 bob=13 k=5
      ()()()(())))              bobw=9 kw=4 bob=13 k=5
      ()(())()()))              bobw=9 kw=4 bob=11 k=5
      ()()(())()))              bobw=7 kw=3 bob=12 k=5
      ()()()(())))              bobw=9 kw=4 bob=13 k=5
      ()(())()())(              bobw=9 kw=4 bob=11 k=5
      ()(())()())(              bobw=9 kw=4 bob=11 k=5
      ()()(())())(              bobw=7 kw=3 bob=12 k=5
      ()()(())())(              bobw=7 kw=3 bob=12 k=5
      ()()()(()))(              bobw=9 kw=4 bob=13 k=5
      ()()()(()))(              bobw=9 kw=4 bob=13 k=5
      ()(())()())               bobw=6 kw=3 bob=7 k=4
      ()()(())())               bobw=5 kw=3 bob=8 k=4
      ()()()(()))               bobw=6 kw=3 bob=9 k=4
      ()(())()()))              bobw=9 kw=4 bob=11 k=5
      ()()(())()))              bobw=7 kw=3 bob=12 k=5
      ()()()(())))              bobw=9 kw=4 bob=13 k=5
      ()(())()())(              bobw=9 kw=4 bob=11 k=5
      ()()(())())(              bobw=7 kw=3 bob=12 k=5
      ()()()(()))(              bobw=9 kw=4 bob=13 k=5
      ()(())()())               bobw=6 kw=3 bob=7 k=4
      ()()(())())               bobw=5 kw=3 bob=8 k=4
      ()()()(()))               bobw=6 kw=3 bob=9 k=4
  (lc=2, m=5):  15 trees -> bobw∈2 kw∈2
    bobw values: [6, 9]
      ()()()()()                bobw=6 kw=3 bob=10 k=5
      ()()()()())               bobw=6 kw=3 bob=10 k=5
      ()()()()()))              bobw=9 kw=4 bob=15 k=6
      ()()()()())(              bobw=9 kw=4 bob=15 k=6
      ()()()()())               bobw=6 kw=3 bob=10 k=5
      ()()()()()))              bobw=9 kw=4 bob=15 k=6
      ()()()()())(              bobw=9 kw=4 bob=15 k=6
      ()()()()()))              bobw=9 kw=4 bob=15 k=6
      ()()()()()))              bobw=9 kw=4 bob=15 k=6
      ()()()()())(              bobw=9 kw=4 bob=15 k=6
      ()()()()())(              bobw=9 kw=4 bob=15 k=6
      ()()()()())               bobw=6 kw=3 bob=10 k=5
      ()()()()()))              bobw=9 kw=4 bob=15 k=6
      ()()()()())(              bobw=9 kw=4 bob=15 k=6
      ()()()()())               bobw=6 kw=3 bob=10 k=5
  (lc=3, m=1):  75 trees -> bobw∈4 kw∈2
    bobw values: [3, 4, 5, 6]
      (()((())))                bobw=3 kw=2 bob=3 k=2
      (()(()()))                bobw=3 kw=2 bob=3 k=2
      (()(())())                bobw=4 kw=3 bob=4 k=3
      (()()(()))                bobw=3 kw=2 bob=3 k=2
      (()()()())                bobw=4 kw=3 bob=4 k=3
      (()((()))))               bobw=3 kw=2 bob=3 k=2
      (()(()())))               bobw=3 kw=2 bob=3 k=2
      (()(())()))               bobw=4 kw=3 bob=4 k=3
      (()()(())))               bobw=3 kw=2 bob=3 k=2
      (()()()()))               bobw=4 kw=3 bob=4 k=3
      (()((())))))              bobw=5 kw=3 bob=5 k=3
      (()(()()))))              bobw=5 kw=3 bob=5 k=3
      (()(())())))              bobw=6 kw=3 bob=7 k=4
      (()()(()))))              bobw=5 kw=3 bob=5 k=3
      (()()()())))              bobw=6 kw=3 bob=7 k=4
      (()((()))))(              bobw=5 kw=3 bob=5 k=3
      (()(()())))(              bobw=5 kw=3 bob=5 k=3
      (()(())()))(              bobw=6 kw=3 bob=7 k=4
      (()()(())))(              bobw=5 kw=3 bob=5 k=3
      (()()()()))(              bobw=6 kw=3 bob=7 k=4
      (()((()))))               bobw=3 kw=2 bob=3 k=2
      (()(()())))               bobw=3 kw=2 bob=3 k=2
      (()(())()))               bobw=4 kw=3 bob=4 k=3
      (()()(())))               bobw=3 kw=2 bob=3 k=2
      (()()()()))               bobw=4 kw=3 bob=4 k=3
      (()((())))))              bobw=5 kw=3 bob=5 k=3
      (()(()()))))              bobw=5 kw=3 bob=5 k=3
      (()(())())))              bobw=6 kw=3 bob=7 k=4
      (()()(()))))              bobw=5 kw=3 bob=5 k=3
      (()()()())))              bobw=6 kw=3 bob=7 k=4
      (()((()))))(              bobw=5 kw=3 bob=5 k=3
      (()((())))))              bobw=5 kw=3 bob=5 k=3
      (()(()())))(              bobw=5 kw=3 bob=5 k=3
      (()(()()))))              bobw=5 kw=3 bob=5 k=3
      (()(())()))(              bobw=6 kw=3 bob=7 k=4
      (()(())())))              bobw=6 kw=3 bob=7 k=4
      (()()(())))(              bobw=5 kw=3 bob=5 k=3
      (()()(()))))              bobw=5 kw=3 bob=5 k=3
      (()()()()))(              bobw=6 kw=3 bob=7 k=4
      (()()()())))              bobw=6 kw=3 bob=7 k=4
      (()((()))))(              bobw=5 kw=3 bob=5 k=3
      (()((()))))(              bobw=5 kw=3 bob=5 k=3
      (()(()())))(              bobw=5 kw=3 bob=5 k=3
      (()(()())))(              bobw=5 kw=3 bob=5 k=3
      (()(())()))(              bobw=6 kw=3 bob=7 k=4
      (()(())()))(              bobw=6 kw=3 bob=7 k=4
      (()()(())))(              bobw=5 kw=3 bob=5 k=3
      (()()(())))(              bobw=5 kw=3 bob=5 k=3
      (()()()()))(              bobw=6 kw=3 bob=7 k=4
      (()()()()))(              bobw=6 kw=3 bob=7 k=4
      (()((())))))              bobw=5 kw=3 bob=5 k=3
      (()(()()))))              bobw=5 kw=3 bob=5 k=3
      (()(())())))              bobw=6 kw=3 bob=7 k=4
      (()()(()))))              bobw=5 kw=3 bob=5 k=3
      (()()()())))              bobw=6 kw=3 bob=7 k=4
      (()((()))))               bobw=3 kw=2 bob=3 k=2
      (()(()())))               bobw=3 kw=2 bob=3 k=2
      (()(())()))               bobw=4 kw=3 bob=4 k=3
      (()()(())))               bobw=3 kw=2 bob=3 k=2
      (()()()()))               bobw=4 kw=3 bob=4 k=3
      (()((())))))              bobw=5 kw=3 bob=5 k=3
      (()(()()))))              bobw=5 kw=3 bob=5 k=3
      (()(())())))              bobw=6 kw=3 bob=7 k=4
      (()()(()))))              bobw=5 kw=3 bob=5 k=3
      (()()()())))              bobw=6 kw=3 bob=7 k=4
      (()((()))))(              bobw=5 kw=3 bob=5 k=3
      (()(()())))(              bobw=5 kw=3 bob=5 k=3
      (()(())()))(              bobw=6 kw=3 bob=7 k=4
      (()()(())))(              bobw=5 kw=3 bob=5 k=3
      (()()()()))(              bobw=6 kw=3 bob=7 k=4
      (()((()))))               bobw=3 kw=2 bob=3 k=2
      (()(()())))               bobw=3 kw=2 bob=3 k=2
      (()(())()))               bobw=4 kw=3 bob=4 k=3
      (()()(())))               bobw=3 kw=2 bob=3 k=2
      (()()()()))               bobw=4 kw=3 bob=4 k=3
  (lc=3, m=2):  75 trees -> bobw∈4 kw∈2
    bobw values: [3, 4, 5, 6]
      (()(()))()                bobw=4 kw=3 bob=4 k=3
      (()()())()                bobw=4 kw=3 bob=4 k=3
      (()())(())                bobw=3 kw=2 bob=5 k=3
      (())((()))                bobw=3 kw=2 bob=3 k=2
      (())(()())                bobw=4 kw=3 bob=4 k=3
      (()(()))())               bobw=4 kw=3 bob=4 k=3
      (()()())())               bobw=4 kw=3 bob=4 k=3
      (()())(()))               bobw=3 kw=2 bob=5 k=3
      (())((())))               bobw=3 kw=2 bob=3 k=2
      (())(()()))               bobw=4 kw=3 bob=4 k=3
      (()(()))()))              bobw=6 kw=3 bob=7 k=4
      (()()())()))              bobw=6 kw=3 bob=7 k=4
      (()())(())))              bobw=5 kw=3 bob=8 k=4
      (())((()))))              bobw=5 kw=3 bob=5 k=3
      (())(()())))              bobw=6 kw=3 bob=7 k=4
      (()(()))())(              bobw=6 kw=3 bob=7 k=4
      (()()())())(              bobw=6 kw=3 bob=7 k=4
      (()())(()))(              bobw=5 kw=3 bob=8 k=4
      (())((())))(              bobw=5 kw=3 bob=5 k=3
      (())(()()))(              bobw=6 kw=3 bob=7 k=4
      (()(()))())               bobw=4 kw=3 bob=4 k=3
      (()()())())               bobw=4 kw=3 bob=4 k=3
      (()())(()))               bobw=3 kw=2 bob=5 k=3
      (())((())))               bobw=3 kw=2 bob=3 k=2
      (())(()()))               bobw=4 kw=3 bob=4 k=3
      (()(()))()))              bobw=6 kw=3 bob=7 k=4
      (()()())()))              bobw=6 kw=3 bob=7 k=4
      (()())(())))              bobw=5 kw=3 bob=8 k=4
      (())((()))))              bobw=5 kw=3 bob=5 k=3
      (())(()())))              bobw=6 kw=3 bob=7 k=4
      (()(()))())(              bobw=6 kw=3 bob=7 k=4
      (()(()))()))              bobw=6 kw=3 bob=7 k=4
      (()()())())(              bobw=6 kw=3 bob=7 k=4
      (()()())()))              bobw=6 kw=3 bob=7 k=4
      (()())(()))(              bobw=5 kw=3 bob=8 k=4
      (()())(())))              bobw=5 kw=3 bob=8 k=4
      (())((())))(              bobw=5 kw=3 bob=5 k=3
      (())((()))))              bobw=5 kw=3 bob=5 k=3
      (())(()()))(              bobw=6 kw=3 bob=7 k=4
      (())(()())))              bobw=6 kw=3 bob=7 k=4
      (()(()))())(              bobw=6 kw=3 bob=7 k=4
      (()(()))())(              bobw=6 kw=3 bob=7 k=4
      (()()())())(              bobw=6 kw=3 bob=7 k=4
      (()()())())(              bobw=6 kw=3 bob=7 k=4
      (()())(()))(              bobw=5 kw=3 bob=8 k=4
      (()())(()))(              bobw=5 kw=3 bob=8 k=4
      (())((())))(              bobw=5 kw=3 bob=5 k=3
      (())((())))(              bobw=5 kw=3 bob=5 k=3
      (())(()()))(              bobw=6 kw=3 bob=7 k=4
      (())(()()))(              bobw=6 kw=3 bob=7 k=4
      (()(()))()))              bobw=6 kw=3 bob=7 k=4
      (()()())()))              bobw=6 kw=3 bob=7 k=4
      (()())(())))              bobw=5 kw=3 bob=8 k=4
      (())((()))))              bobw=5 kw=3 bob=5 k=3
      (())(()())))              bobw=6 kw=3 bob=7 k=4
      (()(()))())               bobw=4 kw=3 bob=4 k=3
      (()()())())               bobw=4 kw=3 bob=4 k=3
      (()())(()))               bobw=3 kw=2 bob=5 k=3
      (())((())))               bobw=3 kw=2 bob=3 k=2
      (())(()()))               bobw=4 kw=3 bob=4 k=3
      (()(()))()))              bobw=6 kw=3 bob=7 k=4
      (()()())()))              bobw=6 kw=3 bob=7 k=4
      (()())(())))              bobw=5 kw=3 bob=8 k=4
      (())((()))))              bobw=5 kw=3 bob=5 k=3
      (())(()())))              bobw=6 kw=3 bob=7 k=4
      (()(()))())(              bobw=6 kw=3 bob=7 k=4
      (()()())())(              bobw=6 kw=3 bob=7 k=4
      (()())(()))(              bobw=5 kw=3 bob=8 k=4
      (())((())))(              bobw=5 kw=3 bob=5 k=3
      (())(()()))(              bobw=6 kw=3 bob=7 k=4
      (()(()))())               bobw=4 kw=3 bob=4 k=3
